KEY	511145-E_coli_Wisniewski_2014_cpc.txt_Unnamed: 1	511145-Ecoli_APEX_arike_2012.txt_Unnamed: 1	511145-Ecoli_Krug_2013.txt_Unnamed: 1	511145-Ecoli_Krug_2013_emPAI.txt_Unnamed: 1	511145-Ecoli_emPAI_arike_2012.txt_Unnamed: 1	511145-Ecoli_iBAQ_arike_2012.txt_Unnamed: 1	511145-Ecoli_strainK12_PRIDE.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_12189_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_17112_E__2reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_18119_E__5reps.txt_Unnamed: 1	511145-Escherichia_coli_SC_biomart_29780_E_BTO0000214cellculture_2reps.txt_Unnamed: 1	511145-GPM_201408.txt_Unnamed: 1	511145-Lu_ecoli_2007.txt_Unnamed: 1	511145-PXD020761_Midha_Sci_Data_2020_Ecoli_DIA-SWATH.txt_Unnamed: 1	511145-Taniguchi_2010_Table_S6.txt_Unnamed: 1	511145-WHOLE_ORGANISM-integrated.txt_Unnamed: 1	511145-WT-lewis-peptide_count.txt_Unnamed: 1	511145-ecoli1_HCD_CID_PRIDE.txt_Unnamed: 1	511145-ecoli2_resolutionCombination_PRIDE.txt_Unnamed: 1
ENSB:1LnCmI-QUF4oWWp	0	0	33.8	0.833	0	0	19.9	131	0	263	0	146	0	34.8	0	52.8	0	58.7	127
ENSB:4n9PWgD_iIBnKH0	0	0	234	11.2	115	146	140	317	55.1	214	207	97.5	0	5.64	0	107	0	106	102
ENSB:AWWSFdVG4ta7pZW	40.3	0	25.1	1.8	0	13.1	0	91.5	0	16.0	6.54	30.0	0	6.96	197	19.5	0	0	7.51
ENSB:hDAlIM8RnWw-kkT	24.5	0	26.2	1.11	0	0	123	87.7	0	62.2	0	16.9	0	3.7	84.3	21.3	0	0	37.3
ENSB:1HBqv6CKPivqXtd	0	0	0	0	0	0	0	0	22.6	0	0	0	0	0	0	0.696	0	0	0
ENSB:FLxKG4K2T25wQiv	0	0	0	0	0	0	18.8	0	0	8.17	0	0	0	0	8.16	1.89	0	0	3.88
ENSB:zCF5V7-gGglrjJS	44.7	1126	55.5	2.76	274	221	14.8	328	25.8	33.4	518	97.8	0	11.4	77.1	189	0	0	15.1
ENSB:8-wW1Fbm4SJ4-54	0	0	4.74	0.331	0	0	0	0	0	0	0	0	0	0	0	0.267	0	0	0
ENSB:uFMd3BU5mRr5kJh	3.45	0	32.0	1.38	0	0	21.4	25.1	0	25.6	0	17.9	0	1.25	0	7.01	0	0	11.9
ENSB:GTl6rbbi_EwrHwG	1.56	0	0.219	0.021	0	0	0	12.9	0	0	7.98	2.45	0	12.5	0	2.06	0	0	0
ENSB:FTjrLlhYfGdtU_X	0	0	0	0	0	0	54.2	3.79	0	0	0	0.589	0	0	0	4.6	0	0	20.7
ENSB:5U25NNLhs2dY-mv	25.6	0	59.9	7.69	0	0	0	131	0	0	0	28.8	0	8.15	239	19.3	0	0	0
ENSB:T9Z_b995W3CsY0s	729	1788	294	105	731	551	278	728	0	421	781	433	2898	80.2	0	613	651	540	453
ENSB:U-pI7MbIdyHBZuL	3.54	190	25.6	2.03	57.2	94.7	25.0	256	9.57	12.6	189	101	0	6.06	126	63.9	0	0	5.86
ENSB:CXhBsfP4SPjmVYv	1262	1832	783	35.5	1266	933	279	887	431	1237	1040	990	1679	376	0	968	210	921	1226
ENSB:NvfWx-Q1mfxj6Dr	112	0	156	3.85	0	0	59.4	28.8	0	50.5	0	45.0	0	14.3	0	27.8	0	0	27.6
ENSB:q4-YQmM4ySujAb7	0	0	0.077	0.043	0	0	13.0	22.4	19.7	0	0	5.35	0	1.83	0	1.31	0	0	0
ENSB:P72V6TgWSaOea2Z	0	0	3.71	0.737	0	0	0	0	0	0	0	0	0	0	0	0.223	0	0	0
ENSB:3QGYHfUjGk--741	0	0	5.3	0.967	0	0	118	230	0	39.4	0	56.6	0	3.66	582	40.4	0	0	18.6
ENSB:sKEz-bQdBVrxDSu	0	0	0	0	45.4	0	39.2	3.0	0	0	18.6	0	0	21.6	0	6.99	0	0	0
ENSB:HE91U2QD_kfxKTe	0	0	0	0	0	0	54.5	0	0	29.2	0	0	0	0	1.66	5.15	0	0	13.4
ENSB:Mc_INGL09BlxHEC	0	0	0	0	0	0	0	1.87	0	0	10.3	0.006	0	0	0	2.35	0	0	3.13
ENSB:TbmZwgvyimeV3tL	0	0	3.47	1.48	0	0	36.0	9.76	0	0	0	0	0	7.0	0	1.14	0	0	0
ENSB:7ZTiZsM9YMEYCuq	0	0	0	0	0	0	0	54.5	0	0	0	0.824	0	0	24.7	1.74	0	0	0
ENSB:ovFweToebdMNAGV	0	0	0.054	0.032	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0
ENSB:OyfL1EBw5grPeQp	862	1005	1710	65.8	666	808	1789	716	773	919	878	891	125	1431	1750	982	1375	349	1167
ENSB:YGL1f3yMdcIrVSL	1261	107	399	19.5	74.3	400	98.2	380	573	52.5	70.0	548	0	805	0	240	128	277	30.9
ENSB:T_Fa5w08wkG6_k7	125	59.0	95.3	9.76	25.9	43.1	172	71.7	0	77.1	24.3	64.1	0	51.8	52.0	47.9	0	25.6	43.6
ENSB:wTWzopIy3p7Y8UE	1350	0	38.4	0.091	0	0	9.13	36.0	456	0	11.0	20.1	0	0	0	129	263	19.8	0
ENSB:UkvugW0RA5cYC5P	193	196	286	23.6	163	127	231	199	267	178	133	161	289	152	0	143	214	41.8	83.5
ENSB:_hT-Mqqw7e1Da_d	157	778	420	20.9	385	254	245	178	242	206	322	212	0	195	539	256	54.3	185	109
b0245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.729	0	0	4.19
b0246	0	0	0	0	0	0	2772	56.1	0	0	0	0	0	0	0	48.7	0	0	0
b0247	0	0	0	0	0	0	0	0	0	0	0	1.07	0	0	0	0.042	0	0	0
b0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:xxQoxMSzftc289j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b0250	0	0	0	0	0	0	0	0	0	0	10.9	0	0	0	0	1.89	0	0	0
b0251	0	0	0	0	0	0	0	2.14	0	0	10.1	0	0	0	0	1.78	0	0	0
b0252	0	0	0	0	0	0	11.5	0	0	4.06	0	0	0	0	0	1.1	0	0	3.77
ENSB:GYDYayBRl4lK2UK	0	0	0.037	0.072	0	0	0	0	0	0	0	0.376	0	0	0	0.019	0	0	0
b0254	0	0	0	0	0	0	11.7	3.56	0	0	0	0.032	0	0	0	0.239	0	0	0
b0256	0	0	0	0	0	0	11.6	0.324	0	16.5	0	0	0	0	0	2.54	0	0	7.66
b0259	0	0	0.048	0	0	0	9.48	2.76	0	0	0	21.4	0	0	0	1.04	0	0	0
b0260	10.2	0	13.9	1.0	0	0	0	0	0	0	9.37	1.44	0	0	0	3.19	0	0	0
b0261	0	0	27.2	3.8	0	27.2	0	52.0	0	98.1	20.7	13.6	0	3.71	0	20.6	0	0	45.6
ENSB:vPIw5m8FLPOVL-r	0	0	0	0	0	0	0	4.3	5.18	0	2.84	1.5	0	0	0	0.754	0	0	0
b0264	0	0	0	0	0	0	16.5	0	0	0	0	0	0	0	0	0.287	0	0	0
b0265	0	0	0	0	0	0	0	0	0	0	0	2.29	0	0	0	0.09	0	0	0
b0267	0	0	0	0	0	0	18.7	4.48	0	0	0	0	0	0	0	0.369	0	0	0
b0268	0	0	5.22	0.364	0	0	46.2	51.6	41.4	84.1	13.8	735	0	0.997	0	61.3	0	0	125
b0269	0	0	0.1	0.088	0	0	0	0.541	0	0	0	211	0	0	0	8.37	0	0	0
b0270	0	0	0.976	0.128	0	0	0	3.99	0	0	4.72	7.11	0	0	0	1.2	0	0	0
b0271	0	0	12.8	0.656	0	0	0	0.35	0	0	0	26.2	0	0.66	0	2.08	0	0	1.79
b0272	0	0	13.1	0.989	0	0	0	95.9	0	0	0	26.1	0	16.4	0	3.13	0	0	0
b0273	84.5	0	28.2	1.16	0	0	2.68	95.9	163	12.7	62.4	199	189	0	0	49.8	86.7	88.0	11.7
b0274	0	0	0	0	0	0	16.5	0	0	0	0	0	0	0	0	0.287	0	0	0
b0275	0	0	0	0	0	0	0	0	0	0	0	2.29	0	0	0	0.09	0	0	0
ENSB:33bvT-FbUVQgZ29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b0278	0	0	0	0	0	0	0	0	0	14.5	0	0	0	0	0	3.86	0	0	17.1
b0279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b0280	0	0	0.708	0.083	0	0	0	0	0	0	0	0	0	0	0	0.041	0	0	0
b0281	0.2	0	1.2	0.104	0	0	28.2	5.55	0	5.61	0	1.91	0	0	0	1.51	0	0	2.66
ENSB:mAdPw4iTrZCrlG5	0	0	0	0	0	0	28.7	5.64	0	0	2.1	0	0	0	0	0.92	0	0	0
ENSB:taxhAdQlMN4tQt8	0	0	0	0	0	0	8.85	1.01	7.26	0	7.06	0	0	0	0	2.1	0	0	2.82
ENSB:2EF24I8A3jgR_U1	0	0	0	0	0	0	0	0	0	0	0	5.66	0	0	0	0.224	0	0	0
ENSB:FlMUEyON-qWrAtn	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	3.46	0	0	0
ENSB:gOcMRg7jEXgfJBM	901	0	380	39.0	0	0	15.0	481	401	828	0	183	0	253	0	274	0	0	614
b0288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:3-_1m5G6IIkTMKS	0	0	0	0	0	0	14.6	6.71	0	0	11.0	0	0	0	0	2.23	0	0	0
ENSB:ka-mQFdYEIHfo6b	0	0	0	0	0	0	0	2.63	13.6	47.7	0	0	0	0	0	7.19	0	0	22.0
ENSB:zYBbMAsPgTCSZbT	0	0	0	0	0	0	8.41	1.88	0	4.17	1.75	0	0	250	0	9.78	0	5.76	11.6
ENSB:E0JcknimvkR7dwY	0	0	0	0	0	0	0	3.24	0	18.6	0	0	0	0	0	2.64	0	0	8.45
ENSB:ND03BYs_O2aCFmD	0	0	0	0	0	0	0	7.32	0	0	0	0	0	0	0	0.07	0	0	0
ENSB:gYVz-yXRTjAvMc2	0	0	0	0	0	0	111	14.3	0	0	0	0	0	0	0	2.07	0	0	0
ENSB:SFPf2NYONZ_g_Bs	0	0	0	0	0	0	215	20.0	0	0	9.84	2.6	0	0	0	5.75	0	0	0
ENSB:JgZ6rgrv7HQjZkQ	0	0	2281	259	0	0	0	25.5	0	0	0	830	0	0	0	360	1241	1745	0
b0298	0	0	2.21	0	0	0	21.4	3.71	0	0	0	4.43	0	0	0	0.704	0	0	0
ENSB:IFeKleE7iyJBiLV	0	0	0	0	0	0	0	0	0	0	2.61	0	0	0	0	0.453	0	0	0
b0303	0	0	11.3	0.668	0	0	0	0	0	0	0	0	0	0	0	0.633	0	0	0
ENSB:mApz1yHcs5oLo6O	55.7	0	53.5	2.14	0	0	17.1	131	24.9	0	3.16	22.2	0	2.37	0	10.7	0	0	0
ENSB:8xmntGFjmkW_O-b	4.31	0	0.058	0.034	0	0	10.3	2.77	0	0	0	1.75	0	0	0	0.584	0	0	0
ENSB:TGS0Z8Ke1VybgPs	66.6	0	0	0	0	0	44.8	11.4	0	0	0	2.88	0	1.15	0	5.74	0	0	0
ENSB:rtmjKSY8l9l9tI5	88.5	0	0.002	0	0	0	21.0	0	26.4	0	3.02	3.62	0	0	0	10.1	39.3	0	0
ENSB:3JEiM4B28a6nL_h	32.1	0	0	0	0	0	9.64	28.9	21.8	40.5	1.06	11.8	0	0	0	11.0	24.4	0	18.9
ENSB:COyHpnU_xLALGLz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73	0	0	33.0
ENSB:fMPVGAkRJtbN01-	1.26	0	0.382	0.064	0	0	15.8	0	1.05	0	2.12	9.45	0	5.13	0	1.3	0	0	0
ENSB:063vCCpi1tJkgq4	49.3	0	76.0	2.52	0	0	34.1	0	0	88.3	0	157	0	12.2	0	32.9	0	0	72.8
ENSB:g6a0jXaTJqji_Kd	5.03	0	0	0	0	0	29.7	19.1	0	0	0	6.76	0	0	0	1.32	0	0	0
ENSB:TQVMRAzd9blS96y	0	0	3.7	0.169	0	0	10.7	5.24	0	0	8.61	7.83	0	0	0	2.69	0	0	2.53
ENSB:cW8byyfOlcO827W	8.92	0	5.43	0.373	0	0	0	5.77	0	7.75	0	3.26	0	0	0	2.23	0	0	3.67
ENSB:iT8wT0ID7KRODpM	0	0	0	0	0	0	6.14	1.23	0	0	0	0	0	0	0	0.119	0	0	0
ENSB:3g8lyUthAzxgrT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:mNBkc4EDCscBoW6	0	0	0	0	0	0	0	3.99	0	0	0	0	0	0	0	0.038	0	0	0
ENSB:1DdAbJ2cv0SzBVG	0	0	0	0	0	0	31.3	1.07	0	0	1.43	0	0	0	0	0.803	0	0	0
ENSB:zZibSn-W3__aEkV	0	0	0	0	0	0	5.16	3.28	0	0	0.916	0	0	0	0	0.935	13.1	0	0
ENSB:ekEEA6UbDAKQb7Q	0	0	5.6	0.026	0	0	59.0	16.4	0	0	0	0	0	0	0	1.49	0	0	0
ENSB:wLO5qV96UICDueY	0	0	0	0	0	0	0	0	0	0	3.54	0	0	0	0	0.616	0	0	0
ENSB:TfmwSrXHIOGxaol	0	0	22.7	0.982	0	0	18.9	9.92	0	0	0	2.72	0	267	0	8.85	0	0	0
ENSB:QvAQJMgEQuUBMfB	0	2537	461	66.7	2551	2457	6.78	694	64.5	480	1443	307	0	86.9	0	721	185	4.93	453
ENSB:_khBLz_gjqeVapQ	0	0	0	0	0	0	9.34	0	0	0	3.32	0	0	0	0	0.74	0	0	0
b0327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:DJsWfx-uGa_DEvD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:pkJ_KXzZPUsfrsM	0	3159	63.2	0.674	2841	7014	0	1645	0	870	3251	654	0	30.5	0	1157	297	0	400
ENSB:t477ao4wCBdUiGF	0	0	0.633	0.094	0	0	0	20.4	0	41.7	0	1.12	0	0	0	6.14	0	0	19.1
ENSB:FdsWglMyNEnWm9o	0	317	0.061	0.067	178	191	0	259	0	0	176	55.8	0	0	0	63.8	0	0	0
ENSB:GQ89bT0WEw2RoOZ	0	206	0	0	128	140	0	89.7	0	3.9	167	53.4	0	0	0	52.0	0	0	1.78
ENSB:LKVoqkSQGZlLlDM	0	341	9.54	0.081	345	263	0	179	0	0	243	37.9	0	0	0	85.8	0	0	0
ENSB:W3vJcfNHvv3cqAA	0	0	0	0	0	0	0	3.53	0	0	0	1.53	0	0	0	0.094	0	0	0
ENSB:3z28aZdl7utP_Jr	0	0	7.19	1.43	0	0	37.5	0	0	50.7	0	11.9	0	0	0	8.61	0	0	22.8
ENSB:3OnkLUGfxy2ugz9	21.4	566	82.8	7.87	165	220	0	256	1019	894	354	378	545	208	0	430	50.8	128	1087
ENSB:tgGujevrOIMiuHS	0	0	0.39	0.183	0	0	0	0	0	0	0	0	0	2.57	0	2.14	0	0	11.8
ENSB:sMZ-GkEfWZRJbH2	0	0	0	0	0	0	21.6	4.88	0	0	0	0	0	0	0	0.423	0	0	0
ENSB:9FLqD6u7oCHRXXU	0	0	0.045	0.074	0	0	42.3	8.56	0	0	0	0.667	0	0	0	0.849	0	0	0
ENSB:hYDT_Q2B2g6FO67	0	0	0	0	0	0	0	3.68	10.4	6.29	4.07	0	0	0	0	1.94	0	0	2.85
ENSB:YkHLLlwB0GSWEZO	0	0	0	0	0	0	0	11.2	61.9	19.8	51.9	71.0	0	0	0	18.3	0	0	18.8
ENSB:V7B7_piQRm38Z5J	0	0	0	0	0	0	13.7	0	239	0	40.0	13.9	0	0	0	15.1	0	0	0
ENSB:b5e6UYtXcwWlB6r	20.1	10.2	0	0	0	0	12.7	0	3198	0	0.827	356	0	6.32	0	115	0	0	0
ENSB:1S7X96vgLBXghUw	7.18	0	7.6	0.523	0	0	468	44.0	0	0	0	515	0	4013	0	136	0	0	0
ENSB:q18sS-H9sIE3NKQ	0	33.6	0.492	0.382	41.5	16.4	14.3	169	0	10.1	15.6	38.9	0	18.4	0	12.3	0	0	4.64
ENSB:yluUlXMJoZCQZHM	0	0	0	0	0	0	23.8	0	0	0	2.9	0	0	0	0	1.25	0	0	1.88
ENSB:-mkSaBfd7m6fOcP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:bhk2IcYFgmxDcCY	0	0	0	0	0	0	49.6	0	0	23.1	0	1.9	0	0	0	4.24	0	0	10.9
ENSB:h-j5eotPEh5749u	0	0	1.56	0.143	0	0	19.0	0	0	0	3.84	0	0	0	0	1.09	0	0	0
ENSB:XgRPNrcHga6D2Aa	0	0	3.59	0.239	0	0	0	0	0	0	0	0	0	0	197	9.62	0	0	0
ENSB:VJeICBlOSBlLaBh	0	16.1	1.89	0.351	32.7	0	241	6.91	0	0	49.0	0.362	0	0	18.6	16.4	0	0	0
ENSB:uBmLUEk7lGoxNjE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:AXtd3njQHLrqGXE	35.6	30.2	63.7	0.361	62.0	77.8	244	224	223	73.1	35.0	108	0	5.6	0	46.2	0	0	34.4
ENSB:rJh2ITFwJ1MXo9V	3.21	0	3.48	0.268	0	0	0	6.37	0	20.9	0	58.7	0	21.0	0	6.31	0	0	9.61
ENSB:eW9GF7-5Xz6d4Ls	137	393	17.6	1.4	100	229	201	148	17.1	228	158	178	0	414	302	139	0	0	118
ENSB:NWtFbXLFmB90tWJ	131	161	32.6	2.23	123	59.5	150	466	0	31.3	133	110	0	36.9	1936	187	378	116	15.0
b0358	0	0	0	0	0	0	35.7	0	0	0	0	2.27	0	0	0	0.711	0	0	0
b0360	0	0	0	0	0	0	7.18	0	0	0	0	31.1	0	0	0	1.36	0	0	0
b0361	0	0	0	0	0	0	140	0	0	1.9	9.42	0	0	0	0	4.34	0	0	0.886
b0363	0	0	0	0	0	0	19.3	3.24	0	0	1.89	0	0	0	0	1.25	0	0	3.19
b0364	0	0	0	0	0	0	37.0	0	0	0	0	0	0	0	0	0.644	0	0	0
ENSB:a7qPotZ4oN1aoFZ	0	0	9.28	0.394	0	0	469	0	0	0	0	1.24	0	0	0	8.71	0	0	0
ENSB:XTJrZbHPnB4MSM9	0	0	0	0	0	0	30.7	0	0	0	0	0	63.8	0	0	1.79	0	0	0
ENSB:W8zZLDFjcG-C6MH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	9.58
ENSB:XV0NitR3-GM0V61	0	0	7.44	0.244	0	0	51.1	0	0	0	0	5.62	0	0	0	1.52	0	0	0
ENSB:eL3n_ANfO_ZE9yE	227	245	361	45.6	187	430	413	46.0	130	139	176	222	0	58.3	0	161	0	236	95.7
b0372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
b0373	0	0	2.21	0	0	0	21.4	3.71	0	0	0	4.43	0	0	0	0.704	0	0	0
ENSB:D0E7ommyCDPBWiM	0	0	0	0	0	0	0	8.63	0	0	0	0	0	0	0	0.083	0	0	0
ENSB:Ry-CBM_KbZ6IF65	0	0	0.846	0.124	0	0	77.4	7.37	26.3	0	0	28.3	0	6.98	0	5.12	31.0	0	0
ENSB:jDhHRYxYnAGPp7W	7.65	0	5.98	0.603	0	0	0	7.92	0	0	0	1.35	0	0	0	1.01	0	0	0
ENSB:ovEB0HwXQ_hBaQ7	3.54	0	56.3	0.916	0	0	18.3	39.8	0	0	0	18.1	0	9.48	0	5.0	0	0	0
ENSB:VetsK0Gwryg59wJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1e-07	0	0	0
ENSB:oDCt_5YYQMMd3hx	0	0	0	0	0	0	0	29.5	0	0	0	0	0	0	0	0.284	0	0	0
ENSB:3FzMkhSSG7lMhyc	710	0	179	5.81	0	175	314	82.0	372	335	5.86	154	0	368	271	184	310	47.4	201
ENSB:AXCoRWcIHnwNv_K	104	1291	52.2	0.546	902	780	0	322	0	704	738	386	0	7.93	0	520	0	496	899
ENSB:_VEPUMC_1TY2MHC	2.85	0	0	0	0	0	0	3.36	549	13.3	0	86.7	0	0	0	22.5	0	0	6.32
ENSB:1ni9UV_D_4ax45B	0	144	26.2	6.98	107	93.3	367	90.4	0	0	161	113	0	4.52	0	60.6	93.0	0	0
ENSB:LXbtNqBoxZ2D4OQ	0	0	0	0	0	0	11.2	0	0	0	0	0	0	0	0	0.195	0	0	0
ENSB:szABclISrBYoDiu	313	795	337	11.6	353	423	238	414	180	320	493	295	163	38.2	0	278	143	42.0	149
ENSB:joL4haYb45STeUo	76.3	0	5.93	39.2	0	0	84.8	52.6	0	60.6	0	19.5	0	4373	37.0	136	0	0	28.3
ENSB:grHW9v9P3gZUuPr	50.9	144	148	20.5	63.0	85.8	29.3	267	0	0	134	91.6	0	23.6	0	64.1	0	122	0
ENSB:-K9iUri8ZQ65sme	0	790	95.7	2.1	446	450	235	443	0	0	471	56.5	0	2.85	433	190	0	0	0
ENSB:roFmPpPx7n1-hZ7	0	506	66.4	0.909	107	149	0	256	0	0	257	34.3	0	0	0	86.1	0	0	0
ENSB:8IwteMxrGQobUWw	171	1263	259	16.0	290	442	263	965	207	1148	867	498	0	132	1087	652	907	370	852
ENSB:cy4rWBh1Ykxms2V	122	67.2	234	4.35	143	134	827	259	585	254	233	175	0	154	0	170	0	12.0	186
ENSB:SU37mXlsqdBw7dd	46.1	356	5.24	0.872	290	159	23.2	223	0	26.2	361	88.5	0	10.2	0	114	0	0	21.3
ENSB:jMo465y-Gvw2APX	0	0	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0.019	0	0	0
ENSB:T6LXmXHOUMBHgRA	0.696	0	0.295	0.06	0	0	20.0	13.7	0	10.6	0	6.68	0	836	31.9	26.0	0	0	5.29
ENSB:FKSgIE16nkqcTrX	3.45	0	0	0	0	0	0	0	0	0	0	1.52	0	3.29	0	0.391	0	0	0
ENSB:JserwtprSfJ9n53	5.68	0	51.6	3.24	0	34.2	0	102	88.0	0	0	24.0	0	15.8	0	8.8	0	0	0
ENSB:U6oKMXG-Dz6mbEU	2.59	0	3.68	0.748	0	0	0	2.23	57.5	39.3	7.84	2.22	98.7	2.12	116	16.8	0	0	18.5
ENSB:kUl9aoDosVhj_bb	11.3	0	66.9	0.351	0	0	14.9	0	0	0	4.29	4.5	0	0	0	5.63	0	0	0
ENSB:Ug4CsXFv5usXirL	1.79	0	5.71	0.858	0	0	17.7	0	0	0	0	10.0	0	3.7	0	1.26	0	0	0
ENSB:ycLMZ3d65kJxOcu	0	0	9.24	1.16	0	0	27.4	4.32	0	0	0	3.28	0	1.57	0	1.23	0	0	0
ENSB:C8HZf_kFgnBa0zb	16.8	0	0.242	0.096	0	0	0	34.0	0	0	0	1.4	0	1.78	0	1.63	0	0	0
ENSB:-B4HMjjvLdaeIoE	57.2	0	45.2	0.724	0	0	0	31.5	19.0	0	0	38.5	0	92.0	0	11.4	0	0	0
ENSB:wBdyb-SZCNdD9XS	193	0	68.2	5.61	29.3	28.1	120	46.3	34.9	93.7	9.44	146	211	48.2	0	55.5	0	50.6	57.6
ENSB:SGdtFiql7BAYsEg	1506	782	1811	56.8	424	1010	210	1295	3089	1369	442	2175	0	767	16269	1766	0	155	1812
ENSB:F_fTuVxXhV0naQw	279	153	170	4.51	101	59.5	107	169	292	231	87.8	124	0	420	0	131	108	75.7	106
ENSB:wRpGLN3VTTTEzmN	56.3	55.5	122	5.8	34.2	41.3	69.8	101	107	338	16.5	89.2	0	28.0	0	76.6	0	0	157
ENSB:2mGPZGtJi4Thj_n	12.9	571	0	0	212	180	0	152	636	0	1156	52.1	0	38.5	0	270	0	0	0
ENSB:I52QkQX_bPzMlgu	859	66.3	235	3.86	78.2	94.2	14.5	759	245	487	60.8	358	0	325	0	226	0	0	377
ENSB:MTlR5tnWyvhVehB	0	0	27.6	2.59	0	0	13.5	55.1	0	17.8	0	8.83	0	0	0	6.31	0	0	14.6
ENSB:KEgEYCYDwa08-ex	624	92.6	4.04	0.483	114	86.7	313	447	307	152	157	138	0	36.6	0	131	0	0	70.9
ENSB:5rTFhYmkbRtrNC8	272	95.0	68.2	13.2	30.3	17.8	106	60.3	27.3	236	38.1	73.1	0	45.7	0	84.4	0	14.2	143
ENSB:yCvnZDrzXEZXiXG	935	2916	601	175	1925	1670	1353	2680	506	1859	2021	1638	2377	420	0	1614	2557	2940	1309
ENSB:ScVpo98uUySVF6x	546	260	597	1.14	178	514	284	575	621	299	153	297	0	395	0	230	92.1	46.4	141
ENSB:ZXsHmtO75ucaSca	134	145	20.6	1.21	53.7	65.6	30.8	97.1	0	0	117	50.2	0	28.6	0	47.8	0	17.6	0
ENSB:fHObO80ujQjBwJa	0	0	0	0	0	0	0	59.7	0	0	40.2	0	0	0	0	7.56	0	0	0
ENSB:swUULi3IkUCchFc	54.6	490	306	24.1	312	387	47.0	297	15.4	270	448	124	0	29.0	0	198	0	0	147
ENSB:RJY7Tm1azT18vUP	56.7	114	37.1	1.83	66.9	37.5	89.4	162	0	70.3	76.4	72.8	0	42.9	631	76.6	0	0	32.3
ENSB:s_ToJZG6EuBl_mQ	41.0	120	34.7	3.25	37.1	62.8	253	137	0	0	142	92.7	0	82.0	240	61.7	0	0	0
ENSB:76tW-vltfZQV6le	0	68.7	6.34	0.45	145	168	223	597	793	528	139	214	0	131	0	289	415	594	612
ENSB:pn0XM2TCj9jvFh3	76.4	0	71.7	2.95	0	0	20.5	89.7	64.9	276	7.26	87.8	185	87.5	0	70.7	0	3.64	174
ENSB:Ew0aVJQR6Jl4HsK	275	254	334	17.7	130	139	370	245	64.1	262	129	127	0	89.6	0	145	0	80.3	127
ENSB:uwUbSxSxfeV5hqe	33.4	0	51.9	1.86	0	0	10.8	15.4	0	0	1.03	20.4	0	16.1	0	6.98	0	0	0
ENSB:YWlPx2sO4a2o8gz	1347	1401	2110	265	1090	1837	2049	1543	1092	1361	1234	1053	0	694	1356	1300	1097	1097	1616
ENSB:SaGz2wq6myzc0-0	5.03	0	0.543	0.094	0	0	21.6	0	0	0	0	0.579	0	0	0	0.786	0	0	0
ENSB:W3lCy0fhhsR_Tbm	0	0	0.14	0.036	0	0	0	0	0	0	0	0	0	0	71.8	3.44	0	0	0
ENSB:JVgJkT7X6nEikFL	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	1207	58.2	0	0	0
ENSB:GdMuNkEhRuNf_Z-	53.2	0	30.7	0.659	0	0	0	0	0	0	0	36.2	0	0	495	30.6	0	0	0
ENSB:CC39qemxVlEWDpM	248	66.3	279	8.09	24.4	258	56.1	132	27.3	307	64.1	191	0	92.4	0	120	0	8.66	203
ENSB:nkCHUcsIEJrMKfc	1277	337	527	24.9	164	295	120	287	0	347	398	442	0	152	0	328	373	114	194
ENSB:XYG5yEGD-F-eQoT	0.731	0	0.209	0.039	0	0	0	9.23	0	0	0	0.389	0	0	0	0.168	0	0	0
ENSB:FMY1C1LJFX9rqrP	485	747	154	1.46	535	377	99.4	463	439	299	798	512	0	277	101	377	0	37.4	287
ENSB:aYZJyNw2gxEDLxw	186	540	73.3	71.1	175	183	235	1059	0	261	366	320	0	14.5	868	273	0	0	379
ENSB:AWG14uw6N3P5BsR	3887	2157	2410	48.2	2444	2164	3372	1713	2622	1765	1883	2460	4058	7097	7718	2869	4640	3978	1884
